hike_name,hike_id,numReports,total_dist,elevation gain,time_from_seattle,Coast,stars,Dogs allowed on leash,Established campsites,Fall foliage,Good for kids,Lakes,Mountain views,Old growth,Ridges/passes,Rivers,Summits,Waterfalls,Wildflowers/Meadows,Wildlife
Cowiche Canyon,242,119,6,100,144.3333333,0,3.36,0,0,0,1,0,0,0,0,0,0,0,0,1
Red Top Lookout,243,57,1.5,350,117.0166667,0,3.19,1,0,0,0,0,1,1,0,0,1,0,0,0
Mount Washington,244,446,8.5,3250,38.28333333,0,3.86,1,1,0,0,0,1,1,0,0,0,0,0,0
Lake Stuart,245,181,9,1665,172.3,0,3.5,0,0,0,0,1,0,1,0,0,0,0,0,0
Icicle Ridge,246,135,6,1800,133.9,0,3.3,1,0,0,0,0,1,0,1,0,0,0,0,1
Elbo Creek,247,11,10,1910,118.5166667,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Creek,248,26,14,2500,122.0833333,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,1
Island Center Forest,249,9,10,200,71.06666667,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
Capitol State Forest - Porter Falls,250,14,2,100,101.8833333,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1
Dirty Harry's Balcony,251,221,6,1300,42.2,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,1
Nook Trail,252,38,6,2000,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceberg Point,253,17,3,50,187.1333333,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0
Point Defiance Park,254,44,5,200,47.78333333,0,4.38,1,0,1,1,0,1,1,0,0,0,0,0,1
Chambers Bay Loop,255,40,3.25,315,51.5,0,4.83,1,0,0,1,0,0,0,0,0,0,0,0,1
Iron Goat Trail,256,170,6,700,99.98333333,0,3.46,1,0,0,0,0,1,0,0,1,0,1,0,0
Pulaski Tunnel Trail,257,5,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Snoquera Falls Loop,258,175,4.2,700,88.01666667,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0
Carter Falls,259,35,7.2,900,123.35,0,3.79,0,0,0,1,0,0,0,0,1,0,0,0,0
Penrose Point State Park,260,8,2,140,76.1,0,3.83,0,0,0,0,0,0,1,0,0,0,0,0,0
Bearhead Mountain,261,64,6,1800,102.65,0,3.38,1,0,0,0,0,1,1,1,0,0,0,0,0
High Rock,262,142,3.2,1365,147.7833333,0,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Sylvia State Park,263,10,5,30,104.5666667,0,2.5,0,1,0,1,1,0,0,0,0,0,0,0,1
Z Lake,264,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gillette Lake,265,1,5,370,194.6666667,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
Steamboat Rock,266,65,6,650,218.2166667,0,4.27,0,0,0,0,0,1,0,0,0,0,0,0,1
Snoqualmie Valley Trail,267,11,,,40.18333333,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1
Robinson Canyon - Ainsley Canyon,268,37,10,1200,103.4833333,0,3.17,1,0,0,1,0,0,0,0,0,0,0,0,1
Fort Steilacoom Park,269,9,,,51.93333333,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Eightmile Lake,270,175,6.6,1300,167.9833333,0,3.62,0,0,0,0,1,1,1,0,1,0,0,0,0
Discovery Park Loop Trail,271,46,2.8,140,19.73333333,0,3.55,1,0,1,1,0,1,0,0,0,0,0,0,1
Carkeek Park,272,41,3.5,800,19.73333333,0,3.5,1,0,0,1,0,1,0,0,0,0,0,0,1
Alger Alp (South Route),273,35,4,1000,75.7,0,3.14,1,0,0,0,0,0,0,0,0,1,0,0,0
Little Mountain Park,274,22,10,300,64.11666667,0,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0
Cascade Pass and Sahale Arm,275,208,12,4000,172.9666667,0,3.97,0,1,0,0,1,1,1,0,0,0,1,1,1
Dosewallips State Park - Maple Valley Loop,276,12,,,128.5166667,0,4,0,0,1,1,0,0,1,0,0,0,0,0,1
Mica Peak,277,1,,,290.1666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Royal Basin - Royal Lake,278,105,16,2650,188.8,0,3.74,0,1,0,0,0,1,1,0,1,0,1,1,0
Yakima Greenway,279,0,10,100,129.9833333,0,3.75,1,0,1,1,1,0,0,0,0,0,0,0,1
Big Finn Hill Park,280,2,9.5,100,31.33333333,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0
Adventure Trail,281,20,1.4,300,23.73333333,0,2.17,0,0,0,1,0,0,0,0,0,0,0,0,0
Section Line Trail,282,69,1.6,2022,71.03333333,0,2.83,0,0,0,0,0,0,1,0,0,0,0,0,0
Rattlesnake Slope Wildlife Area,283,5,5,1600,183.0166667,0,3.4,1,0,0,0,0,0,0,1,0,0,0,0,1
Bay to Baker Trail,284,2,3,100,94.2,0,3,1,0,0,1,0,1,0,0,0,0,1,0,0
Interurban Trail,285,3,11.8,300,104.3666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cedar Falls - Cedar Creek,286,42,3.5,500,202.5666667,0,3,1,0,0,1,0,0,1,0,0,0,1,0,0
Railroad Grade,287,122,7,2000,129.9166667,0,3.73,1,0,0,0,0,1,0,0,1,0,0,0,0
Easton Ridge,288,82,6,2270,73.78333333,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0
Pete Lake,289,201,9,400,120.4333333,0,3.33,0,1,0,1,1,1,1,0,1,0,0,0,1
Boulder River,290,494,8.6,700,95.11666667,0,3.78,0,1,0,1,0,0,1,0,1,0,1,0,0
Augspurger Trail,291,10,,,212.55,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Rampart Ridge - Rampart Lakes,292,200,11,2200,82.81666667,0,3.5,0,1,0,0,1,1,0,0,0,0,1,0,0
McDonald Mountain,293,28,15,3500,49.25,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1
Lake Whatcom Trail,294,11,6.2,100,106.7333333,0,3.75,1,0,0,1,1,0,1,0,0,0,1,0,1
Lake Padden Park,295,10,7.7,400,83.95,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0
Fragrance Lake,296,152,5.5,950,87.43333333,0,3.5,1,0,0,1,1,0,1,0,0,0,0,0,0
Beacon Rock,297,27,2,600,189.1833333,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Flattery,298,44,1.5,200,265.55,0,4.08,0,0,0,1,0,0,0,0,0,0,0,0,0
Marymere Falls,299,47,1.8,500,175.4166667,0,3.58,0,0,0,1,0,0,0,0,1,0,0,0,0
John Wayne Trail - The Tunnel,300,59,5.3,1100,53.3,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty Lake Regional Park,301,27,8,1200,283.4166667,0,3.71,1,0,1,1,0,0,1,0,0,0,1,0,1
Iller Creek,302,41,5,1200,262.9666667,0,3.89,1,0,1,1,0,1,0,1,0,0,0,0,1
Three Peaks Loop,303,2,12.6,2858,291.5,0,4,1,0,0,0,0,1,1,0,0,1,0,0,1
Lookout Mountain Snowshoe,304,1,8.5,2100,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Townsend - Silver Lakes Traverse,305,8,14,3200,202.1833333,0,4,0,1,0,0,1,0,1,0,0,1,0,0,0
Vancouver Lake,306,2,2.5,10,162.8166667,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Pratt Lake Basin,307,300,11,2300,47.2,0,3.62,1,1,0,0,1,1,1,1,0,0,1,0,0
Sage Hills,308,13,5.5,650,153.6,0,2.86,0,0,0,0,0,1,0,0,0,0,0,0,1
Saddle Rock,309,17,2,920,157.4833333,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0
Colchuck Lake,310,424,8,2280,172.3,0,4.19,0,1,1,0,1,0,0,0,1,1,0,0,0
Grove of the Patriarchs Loop,311,64,1.5,50,119.4166667,0,3.33,0,0,0,1,0,0,0,0,1,0,0,0,0
Maidenhair Falls,312,4,,,181.15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Shi Shi Beach and Point of the Arches,313,123,8,200,265.4833333,0,4.32,0,1,0,1,0,0,0,0,0,0,0,0,0
Goat Lake,314,358,10.4,1400,118.7,0,4.15,0,1,0,1,1,0,1,0,1,0,1,0,0
Jumbo Peak,315,4,6,1300,184,0,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0
Ptarmigan Ridge,316,108,9,1350,171.7,0,4.28,1,0,0,0,0,1,0,0,0,0,0,0,0
Fallsview Canyon (Falls View),317,29,1.5,300,115.75,0,3.5,1,0,1,1,0,0,0,0,0,0,1,0,0
Marmot Pass - Upper Big Quilcene,318,347,11.5,3489,156.2,0,4.29,1,1,0,1,0,1,1,0,1,0,1,1,1
Fourth of July Pass via Thunder Creek,319,58,11.2,2400,148.8,0,3.17,0,1,0,0,0,0,1,0,1,0,0,0,0
Squires Lake,320,24,2,200,76.63333333,0,3.2,1,0,0,0,0,0,0,0,0,0,0,0,1
Sehome Arboretum,321,4,,,90.38333333,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
South Bay Trail,322,6,4,20,88.6,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
Whatcom Falls Park,323,14,4,50,91.86666667,0,4,1,0,0,1,1,0,0,0,0,0,1,0,0
Lookout Mountain Forest Preserve,324,11,,,90.78333333,0,3,1,0,0,1,1,0,0,0,0,0,1,0,0
Gold Mine Trail,325,14,3.5,1330,113.3833333,0,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0
Mount Si - Old Trail,326,135,7.4,3420,43.23333333,0,4.46,1,0,0,0,0,1,1,0,0,1,1,0,1
Duckabush River,327,271,10.6,2300,146.8833333,0,3.45,0,0,1,0,0,1,1,0,1,0,0,0,1
Hamilton Mountain,328,55,7.5,2000,190.3666667,0,4.37,1,0,1,0,0,1,1,0,0,1,1,1,1
Deception Falls NRA,329,33,0.5,50,91.68333333,0,2.67,0,0,0,1,0,0,0,0,0,0,0,0,0
Bennington Lake,330,1,,,259.2166667,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
Douglas Falls Grange Park - Nature Loop Trail,331,1,,,344.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Forks,332,1,6.6,3100,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Tucannon Trail,333,2,9,800,324.1666667,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
Lake Tye,334,2,2,9,41.11666667,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Terrace Creek Park,335,2,2,80,19.73333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Capitol State Forest - Rock Candy Mountain,336,7,5.5,1000,116.05,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Tiger Mountain Trail North,337,64,15.5,2400,23.88333333,0,2.86,1,0,1,0,0,0,0,0,0,0,0,0,1
Domke Lake,338,9,7,1100,,0,4.2,1,1,0,0,1,0,0,0,0,0,0,0,1
Sawtooth Ridge,339,3,8,500,312.9666667,0,2.5,0,0,0,1,0,1,0,1,0,0,0,0,0
Ape Canyon,340,25,11,1400,204.5166667,0,2.8,0,0,0,0,0,1,1,0,0,0,0,0,0
Mount Adams South Climb,341,129,12,6700,272.8,0,4.55,1,1,0,0,0,0,0,0,0,1,0,0,0
Church Creek,342,26,6.4,2300,175.7666667,0,2.75,1,0,0,0,1,0,1,1,0,0,1,0,0
Independence and North Lakes,343,125,7,2200,112.6333333,0,3.64,0,0,0,1,1,1,1,1,0,0,0,0,0
West Defiance - Putrid Pete's Peak,344,89,6.8,3020,56.15,0,3.83,0,0,0,0,0,1,0,0,0,1,0,0,0
Mount Townsend,345,409,8,3010,156.7,0,4.03,1,0,1,0,0,1,1,0,0,1,1,0,0
East Fork Lewis River,346,6,8,2500,189.4,0,1.8,0,0,0,0,0,0,0,0,0,1,0,0,0
Poo Poo Point - Chirico Trail,347,280,3.8,1760,27.8,0,4.04,1,0,0,1,0,0,0,0,0,1,0,0,0
Twin Sisters Rock,348,5,1,200,221.7833333,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
Cooper River,349,51,7.8,400,107.5333333,0,3,1,1,0,1,1,1,1,0,1,0,0,1,0
Mount Ellinor,350,418,6.2,3300,133.5333333,0,4.42,1,0,0,0,0,1,1,1,0,1,0,0,1
Lena Lake,351,401,7.2,1300,133.2333333,0,4,1,1,0,1,1,1,1,0,0,0,1,0,0
West Tiger No. 1 via Dwight's Way,352,6,8,2500,21.58333333,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
South Lost Lake Trail,353,40,9,1950,111.0333333,0,4,0,0,0,1,1,0,1,0,0,0,1,0,0
Pine and Cedar Lakes,354,59,5,1400,84.51666667,0,3.62,1,0,0,1,0,0,0,0,0,0,0,0,0
Hummocks Trail,355,44,2.3,100,154.8833333,0,3.62,0,0,0,1,0,1,0,0,0,0,0,0,1
Big Four Ice Caves,356,339,2.2,220,93.75,0,3.91,1,0,0,1,0,0,1,0,1,0,1,0,0
Margaret's Way,357,85,5.5,1500,25.31666667,0,3.88,1,0,0,0,0,0,1,0,0,0,0,0,0
Lime Kiln Trail,358,281,7,625,59.13333333,0,3.42,1,0,1,1,0,0,0,0,0,0,0,0,0
Lord Hill Regional Park,359,122,10,200,48.03333333,0,3,1,0,0,1,1,1,1,0,0,0,0,0,1
White Bluffs - North Slope,360,28,4,300,176.8833333,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1
Swan Creek Park,361,14,,,36.4,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0
Heybrook Lookout,362,261,2.6,850,71.21666667,0,3.39,1,0,0,1,0,0,0,0,0,0,0,0,0
Umtanum Creek Canyon,363,201,6.5,500,116.5833333,0,3.55,1,0,1,1,0,0,0,0,0,0,0,0,1
Mount Baring,364,48,7,3500,91.68333333,0,4.33,0,0,0,0,0,0,1,0,0,1,0,0,0
Grace Cole Nature Park,365,1,0.5,120,22.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Mount Wow,366,2,4,3800,,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
Rattlesnake Dance Ridge Trail,367,34,2,1250,108.5166667,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Lake Ann,368,32,8.2,2200,159.6166667,0,3.25,0,1,0,0,1,1,0,0,0,0,0,0,0
Lake Ingalls,369,462,9,2500,140.4666667,0,4.17,0,1,0,0,1,1,0,0,0,0,1,1,1
Esmeralda Basin (Esmerelda),370,207,7,1750,140.2833333,0,4.28,1,1,0,0,0,1,0,1,0,0,0,0,0
Koppen Mountain,371,68,7,2300,119.9,0,3.33,0,0,1,0,0,0,0,0,0,1,0,0,1
Iron Peak Loop,372,98,14.5,3600,121.35,0,3.33,0,0,0,0,0,1,0,0,0,1,0,0,1
Teanaway Peak/Gene's Peak,373,9,,,121.4666667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Flaming Geyser State Park,374,25,4,450,48.95,0,2.14,1,0,1,1,0,0,0,0,0,0,0,0,1
Fidalgo Head Loop Trail,375,22,2.2,300,94.9,0,3.4,1,0,0,0,0,0,0,0,0,0,0,0,0
Canyon Creek,376,11,7,700,162.4666667,0,3.25,0,0,0,1,0,0,0,0,1,0,0,0,0
Tucannon River Canyon - Camp Wooten,377,5,4,637,297.9833333,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Volcano View Trail,378,6,1.6,400,185.8666667,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
Mount Pugh,379,175,11,5300,110.4666667,0,3.93,0,0,0,0,1,1,1,0,0,1,0,1,1
Gothic Basin,380,344,9.2,2840,100.8333333,0,4.47,0,0,0,0,1,1,0,0,1,0,0,0,0
Mount Forgotten,381,71,13,4300,94.41666667,0,4,0,0,0,0,0,1,1,0,0,1,1,0,0
Headlee Pass and Vesper Lake,382,77,7,2700,102.9666667,0,3.5,0,0,0,0,1,1,0,0,1,0,0,0,0
Vesper Peak,383,112,8,4200,100.2666667,0,4.2,1,0,0,0,1,1,0,1,0,1,0,0,0
North Fork Sauk River,384,156,11,1000,142.7166667,0,2.86,0,0,0,0,0,1,1,0,1,0,0,0,0
Barlow Point,385,43,2.4,800,100.0166667,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Dickerman,386,624,8.2,3950,94.9,0,4.38,1,1,1,0,0,1,1,0,0,1,0,0,0
Bedal Peak,387,7,7.3,4500,128.3666667,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
Bedal Basin,388,33,5.2,1900,128.3666667,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0
Winchester Mountain,389,88,3.4,1300,171.65,0,4.19,0,0,0,0,0,1,0,1,0,1,0,0,1
Yellow Aster Butte,390,183,7.5,2550,162.55,0,4.23,1,0,1,0,0,1,0,1,0,0,0,0,0
Rialto Beach and Hole-in-the-Wall,391,68,,,232.2166667,0,3.75,0,1,0,1,0,0,0,0,0,0,0,0,0
Lyons Ferry State Park - Marmes Pond,392,3,4,150,231.5833333,0,2.8,1,0,0,0,1,0,0,0,0,0,0,0,1
Sauer's Mountain,393,56,6,2000,133.4166667,0,3.83,0,0,0,0,0,1,0,0,0,1,0,0,0
Palouse Falls,394,62,1,803,227.85,0,3.38,1,1,0,1,0,0,0,0,0,0,1,0,1
Columbia Hills State Park - Dalles Mountain,395,26,8,2475,224.2666667,0,2.6,1,0,0,1,0,1,0,0,0,1,1,0,1
Deception Pass State Park - Headlands / Rosario Head / Lighthouse Point,396,104,5,350,88.46666667,1,4.05,1,0,0,1,0,0,1,0,0,0,0,0,0
Baker Lake - Maple Grove,397,59,8,500,122,0,4.33,0,1,0,1,1,0,0,0,0,0,0,0,0
Four Cedars Trail,398,15,,,65.35,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
Coal Creek Falls,399,146,2.5,416,22.48333333,0,3.33,1,0,0,1,0,0,0,0,0,0,0,0,0
Cherry Creek Falls,400,146,5,450,47.75,0,3.64,1,0,0,1,0,0,0,0,0,0,0,0,0
Pack Forest - Hugo Peak,401,34,4.5,880,96.2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1
Sheep Lake and Sourdough Gap,402,104,7,1100,111.75,0,3.63,1,0,0,1,0,1,0,0,0,0,0,0,1
Rattlesnake Trail,403,10,10,2900,310.6833333,0,3.43,1,1,0,0,0,1,0,1,0,0,0,0,0
Yakima Skyline Trail,404,90,4,1800,144.7333333,0,3.71,1,0,0,0,0,0,0,0,0,1,0,0,1
Big Four Ice Caves Snowshoe,405,67,7,250,92.93333333,0,3.5,0,0,0,1,0,0,1,0,0,0,0,0,0
Capitol State Forest - McLane Creek,406,23,1.5,50,74.3,0,4.1,0,0,0,1,1,0,0,0,0,0,0,0,1
Bordeaux Ghost Town,407,13,0.5,50,82.65,0,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0
Hall of Mosses,408,20,0.8,100,239.6833333,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Melakwa Lake,409,491,8.5,2500,54.61666667,0,4.12,1,1,0,0,1,0,1,0,0,0,1,0,0
Mirror Lake,410,107,2.2,870,82.5,0,4.17,1,1,1,1,1,0,0,0,0,0,0,0,0
East Bank Baker Lake,411,156,9,500,142.9166667,0,3.38,1,1,0,1,1,0,1,0,1,0,1,0,0
Miller Peak,412,74,8,3200,120.4833333,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Peak,413,67,8,3100,98.1,0,3.93,0,0,0,0,0,1,1,0,0,1,0,0,1
Wilderness Peak,414,54,4,1200,25.33333333,0,2.71,1,0,0,0,0,0,0,0,0,0,0,0,0
Westberg Trail,415,47,4,1710,102.8,0,3.78,0,0,0,0,0,1,0,0,0,0,0,0,1
Sesqualitchew Creek,416,32,,,53.16666667,0,4,1,0,1,1,0,0,0,0,0,0,0,0,1
Golden Gate Loop,417,6,4,1160,144.2333333,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
Skyline Trail Loop,418,155,5.5,1450,144.45,0,4.4,0,0,0,0,0,1,0,0,1,0,1,0,1
Ruby Beach,419,28,6,80,197.3333333,0,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0
Nisqually National Wildlife Refuge,420,111,,,52.61666667,1,3.95,0,0,0,1,0,0,0,0,0,0,0,0,1
Priest Point Park,421,8,5,150,68.5,0,2.67,1,0,0,1,0,0,1,0,0,0,0,0,1
Hex Mountain Snowshoe,422,90,7,2600,93.73333333,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0
Puffer Butte,423,2,,,340.6,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0
Mount Zion,424,120,4.6,1300,141.3,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0
Whittaker Wilderness Peak,425,80,3,1228,21.06666667,0,2.2,0,0,0,0,0,0,0,0,0,1,0,0,0
Candy Point Trail,426,1,1.5,700,229.15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Camp Creek Falls,427,3,0.6,40,146.7333333,0,3.5,1,0,0,1,0,0,1,0,0,0,1,0,1
Federation Forest State Park,428,47,5,150,73.83333333,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
Kendall Katwalk,429,333,12,2600,50.81666667,0,3.93,1,0,1,0,0,1,1,1,0,0,0,0,0
Paw Print Connector,430,10,1.1,100,35.88333333,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
Fourth of July Pass via Panther Creek,431,19,11.5,2000,159,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0
Hog Lake,432,11,5,1700,230.05,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Hazel Wolf Wetlands,433,7,1.7,60,31.85,0,3.71,0,0,0,1,1,0,1,0,0,0,0,0,1
Mount Constitution and Mountain Lake,434,46,6.7,1500,230.8166667,0,4.22,0,0,0,1,1,0,1,0,0,1,0,0,0
Teneriffe Falls (Kamikaze Falls),435,370,6,1420,41.5,0,3.87,1,0,0,0,0,1,0,0,0,0,0,0,0
Beckler Peak,436,242,7.4,2263,115.05,0,4.4,1,0,1,1,0,0,1,0,0,1,0,0,1
Hemlock Peak,437,4,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnet Creek,438,7,6,2300,114.35,0,2.8,1,0,0,0,0,1,0,0,0,0,0,0,0
North Coast Route,439,23,20,200,275.8333333,1,3.8,0,1,0,0,1,0,1,0,0,0,0,0,0
Paradise Valley Conservation Area,440,50,5,150,33.5,0,3.12,1,0,1,1,0,0,0,0,0,0,0,0,1
Coal Creek Trail,441,81,6,550,16.63333333,0,2.92,0,0,0,1,0,0,0,0,0,0,0,0,0
Brightwater Center,442,4,,,29.86666667,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0
Turtleback Mountain,443,26,3,830,208.9333333,1,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
Klickitat Rail Trail - Swale Canyon,444,16,13,450,220.7166667,0,2.67,1,0,0,1,0,0,0,0,0,0,0,0,1
Icicle Creek,445,87,,,100.5166667,0,3.43,0,1,0,1,0,0,0,0,1,0,0,0,0
Barclay Lake,446,421,4.4,500,91.68333333,0,3.91,0,1,1,1,1,1,1,0,1,0,0,0,0
Eagle Lake,447,87,4,1500,91.68333333,0,3.14,0,1,0,0,1,1,0,0,0,0,0,0,0
Otter Falls - Taylor River,448,310,10,650,71.91666667,0,4.03,0,0,1,1,1,0,0,0,0,0,1,0,0
Huckleberry Creek,449,34,2,3200,143.2833333,0,3.12,1,0,0,1,0,0,0,0,1,0,0,0,0
Captain William Clark Regional Park at Cottonwood Beach - Dike Trail,450,1,,,169.4833333,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Cattle Point Lighthouse,451,2,0.5,25,209.4833333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Meta Lake,452,4,1.3,500,185.05,0,3.29,0,0,0,1,0,0,0,0,0,0,0,0,0
Josephine Lake,453,37,10,2150,100.2333333,0,3.57,1,0,0,0,1,1,0,0,0,0,0,0,0
Talus Loop,454,51,5.1,1750,35.31666667,0,3.22,1,0,0,0,0,0,1,0,0,0,0,0,0
Copper Creek,455,37,5,2400,131.05,0,3.62,1,0,0,0,1,1,1,1,0,0,1,0,0
Goose Butte,456,2,6,450,212.2333333,0,4.5,1,0,0,1,0,0,0,0,0,0,0,0,1
Thornton Lakes and Trappers Peak,457,64,10.2,2900,152.35,0,4.36,0,0,0,0,0,0,0,0,0,1,0,0,0
Terrace Mountain,458,1,5.25,3000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McTavish Woodbridge Open Space Loop Trail,459,2,1.65,170,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Melmont Ghost Town,460,41,6,100,68.75,0,3.4,0,1,0,1,0,1,1,1,0,0,0,0,1
Squire Creek Pass via Eight-mile Trail,461,52,5.4,2350,120.75,0,4.25,1,0,0,0,0,1,1,0,0,0,0,0,0
Upper Lena Lake,462,122,14,3900,132.6,0,4.38,0,1,0,0,1,1,1,0,0,0,1,0,1
Striped Peak,463,8,5,850,171.6333333,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
Llandover Woods Greenspace,464,1,0.7,60,19.58333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skagit Wildlife Area,465,51,,,58.91666667,1,3.67,0,0,0,1,0,0,0,0,0,0,0,0,1
Silver Falls - Grove of the Patriarchs Snowshoe,466,3,5,400,121.35,0,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0
Lake Sacajawea,467,2,,,127.6333333,0,4.5,0,0,0,1,1,0,1,0,0,0,0,0,0
Green Mountain,468,207,8.5,3300,169.65,0,3.54,1,1,0,1,0,1,0,1,0,1,0,0,1
North Bonneville Heritage Trails,469,8,12,20,193.2666667,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
West Hylebos Wetlands,470,4,1.7,70,28.85,0,2.83,0,0,0,1,1,0,0,0,0,0,0,0,0
Tumwater Falls Park,471,11,0.5,30,65.73333333,0,5,1,0,1,1,0,0,0,0,0,0,1,0,1
Preacher's Slough,472,4,7,20,103.7833333,0,1.75,1,0,0,1,0,0,0,0,0,0,0,0,0
Point No Point Park,473,4,2,100,105.2333333,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Lewis River Falls,474,54,8.8,450,216.8833333,0,3.86,0,0,0,1,0,0,0,0,1,0,0,0,0
Point Robinson Park,475,6,0.5,100,83.41666667,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
Dugualla State Park,476,15,,,101.9,0,2.33,1,0,0,1,0,0,0,0,0,0,0,0,0
Gem Lake,477,201,10,4857,53.63333333,0,4.29,1,0,1,1,1,1,0,0,0,0,0,0,0
Third Beach,478,58,3.6,280,228.3166667,1,3.92,0,0,0,1,0,0,0,0,0,0,0,0,1
Snow Mountain Ranch,479,68,9.2,1140,149.0333333,0,3.25,0,0,0,1,0,0,0,0,0,0,0,0,1
Around the Lake Trail,480,15,,,23.63333333,0,3.5,0,0,0,1,0,0,0,0,0,0,0,0,1
Mount St. Helens Summit - Worm Flows Route,481,110,12,5699,197.2833333,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0
Trail of Ten Falls,482,4,8.7,800,235.9833333,0,5,0,0,0,1,0,0,1,0,0,0,1,0,1
Quartzite Mountain,483,6,3,3714,321.45,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0
Coyote Wall - Moab/Maui Loop,484,9,3.8,850,232.2666667,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0
Umtanum Creek Falls,485,56,3,700,121.9666667,0,3.44,0,0,0,1,0,1,0,0,0,0,0,0,1
